retail client,article code,promotion type,week,year
Detailresult,887930,week,2,2020
Plus,888085,week,2,2020
Plus,808719,week,2,2020
Hoogvliet,813408,regular,2,2020
Hoogvliet,808719,regular,2,2020
Poiesz,883033,week,2,2020
Jumbo,842940,regular,2,2020
Jumbo,842940/885901,regular,2,2020
Jumbo,884946,regular,2,2020
Jumbo,884946,regular,2,2020
Jumbo,910054,regular,2,2020
Jumbo,894376,regular,2,2020
Jumbo,909352,regular,2,2020
Jumbo,894121,regular,2,2020
Boni,905369,regular,3,2020
Vomar,910273,week,3,2020
Plus,889417,week,3,2020
Plus,910355,week,3,2020
Plus,907361,week,3,2020
Plus,893879,week,3,2020
Plus,895933,weekend,3,2020
Detailresult,841656,week,3,2020
Jumbo,842940,regular,3,2020
Jumbo,842940/885901,regular,3,2020
Jumbo,884946,regular,3,2020
Jumbo,884946,regular,3,2020
Jumbo,897781,regular,3,2020
Jumbo,842976,regular,3,2020
Jumbo,894376,regular,3,2020
Jumbo,909352,regular,3,2020
Jumbo,894121,regular,3,2020
Plus,909975,week,4,2020
Plus,822188,week,4,2020
Plus,894987,week,4,2020
Plus,874991,week,4,2020
Plus,802315,week,4,2020
Linders,231643,week,4,2020
Linders,893878,week,4,2020
Jumbo,,regular,4,2020
Jumbo,842940,regular,4,2020
Jumbo,842940/885901,regular,4,2020
Jumbo,884946,regular,4,2020
Jumbo,884946,regular,4,2020
Jumbo,897781,regular,4,2020
Jumbo,894376,regular,4,2020
Jumbo,909352,regular,4,2020
Jumbo,894121,regular,4,2020
Jumbo,900970,regular,4,2020
Jumbo,900964,regular,4,2020
Jumbo,900967,regular,4,2020
Jumbo,907586,regular,4,2020
Jumbo,907584,regular,4,2020
Jumbo,907585,regular,4,2020
Jumbo,900962,regular,4,2020
Jumbo,907583,regular,4,2020
Jumbo,900961,regular,4,2020
Jumbo,903777,regular,4,2020
Jumbo,909133,regular,4,2020
Jumbo,907587,regular,4,2020
Jumbo,909131,regular,4,2020
Jumbo,909134,regular,4,2020
Jumbo,900965,regular,4,2020
Jumbo,900959,regular,4,2020
Jumbo,900966,regular,4,2020
Jumbo,909132,regular,4,2020
Detailresult,874991,week,5,2020
Detailresult,898079,week,5,2020
Hoogvliet,808719,regular,5,2020
Boni,231643,regular,5,2020
Plus,889459,week,5,2020
Plus,905815,week,5,2020
Plus,808719,week,5,2020
Plus,893879,week,5,2020
Plus,910261,week,5,2020
Poiesz,808720,week,5,2020
Jumbo,876271,regular,5,2020
Jumbo,897883,regular,5,2020
Jumbo,805924,seasonal,5,2020
Jumbo,905761,regular,5,2020
Jumbo,894121,regular,5,2020
Jumbo België,,regular,5,2020
Hoogvliet,893881,regular,6,2020
Detailresult,909464,week,6,2020
Detailresult,898079,week,6,2020
Boni,905369,regular,6,2020
Smeding,808481,week,6,2020
Plus,895933,week,6,2020
Plus,886770,week,6,2020
Plus,888295,week,6,2020
Plus,889005,week,6,2020
Plus,883847,week,6,2020
Plus,894987,week,6,2020
Poiesz,813327,week,6,2020
Poiesz,874991,week,6,2020
Poiesz,882069,week,6,2020
Jumbo,876271,regular,6,2020
Jumbo,897883,regular,6,2020
Jumbo,805924,seasonal,6,2020
Jumbo,905761,seasonal,6,2020
Jumbo,894121,seasonal,6,2020
Jumbo België,,regular,6,2020
Vomar,808720,week,7,2020
Boni,893552,regular,7,2020
Detailresult,898079,week,7,2020
Detailresult,909464,week,7,2020
Detailresult,874991,regular,7,2020
Detailresult,908279,week,7,2020
Detailresult,806277,week,7,2020
Detailresult,812374,week,7,2020
Detailresult,841656,week,7,2020
Poiesz,808720,week,7,2020
Boni,874991,regular,7,2020
Detailresult,808702,regular,7,2020
Plus,910977,week,7,2020
Jumbo,876271,regular,7,2020
Jumbo,897883,regular,7,2020
Jumbo,805924,seasonal,7,2020
Jumbo,905761,seasonal,7,2020
Jumbo,894121,seasonal,7,2020
Jumbo België,,regular,7,2020
Boni,872479,regular,8,2020
Boni,231643,regular,8,2020
Boni,864195,regular,8,2020
Detailresult,841656,week,8,2020
Detailresult,909464,week,8,2020
Plus,805721,week,8,2020
Plus,893879,week,8,2020
Plus,888081,week,8,2020
Smeding,,week,8,2020
Jumbo,,regular,8,2020
Jumbo,897883,regular,8,2020
Jumbo,,seasonal,8,2020
Jumbo,905761,seasonal,8,2020
Jumbo,,seasonal,8,2020
Jumbo België,,regular,8,2020
Plus,808719,weekend,9,2020
Plus,895933,week,9,2020
Plus,894922,week,9,2020
Plus,885326,week,9,2020
Boni,905369,regular,9,2020
Boni,874991,regular,9,2020
Detailresult,896453,week,9,2020
Detailresult,898079,week,9,2020
Detailresult,811366,week,9,2020
Smeding,908399,week,9,2020
Linders,893878,week,9,2020
Boon,909763,week,9,2020
Jumbo,886710,regular,9,2020
Jumbo,886699,seasonal,9,2020
Jumbo,894301,seasonal,9,2020
Jumbo,894292,seasonal,9,2020
Jumbo,911412,seasonal,9,2020
Jumbo,842976,seasonal,9,2020
Jumbo,910054,seasonal,9,2020
Jumbo,842940,seasonal,9,2020
Jumbo,842940,seasonal,9,2020
Jumbo,884946,seasonal,9,2020
Jumbo,908385,seasonal,9,2020
Jumbo,907762,seasonal,9,2020
Jumbo,907776,seasonal,9,2020
Jumbo,909528,seasonal,9,2020
Jumbo,900970,regular,9,2020
Jumbo,900964,regular,9,2020
Jumbo,900967,regular,9,2020
Jumbo,907586,regular,9,2020
Jumbo,907584,regular,9,2020
Jumbo,907585,regular,9,2020
Jumbo,900962,regular,9,2020
Jumbo,907583,regular,9,2020
Jumbo,900961,regular,9,2020
Jumbo,903777,regular,9,2020
Jumbo,909133,regular,9,2020
Jumbo,907587,regular,9,2020
Jumbo,909131,regular,9,2020
Jumbo,900959,regular,9,2020
Jumbo,909132,regular,9,2020
Detailresult,808702,week,10,2020
Detailresult,909464,week,10,2020
Detailresult,811366,regular,10,2020
Detailresult,874991,week,10,2020
Boni,893552,regular,10,2020
Hoogvliet,874991,regular,10,2020
Plus,822188,week,10,2020
Plus,894987,week,10,2020
Plus,910165,week,10,2020
Plus,910166,week,10,2020
Plus,910167,week,10,2020
Plus,910169,week,10,2020
Plus,910168,week,10,2020
Plus,910170,week,10,2020
Jumbo,910384,regular,10,2020
Jumbo,886710,regular,10,2020
Jumbo,894301,seasonal,10,2020
Jumbo,894292,seasonal,10,2020
Jumbo,908385,seasonal,10,2020
Jumbo,907762,seasonal,10,2020
Jumbo,907776,seasonal,10,2020
Jumbo,909528,seasonal,10,2020
Jumbo,911828,seasonal,10,2020
Jumbo,910054,seasonal,10,2020
Jumbo,842940,seasonal,10,2020
Jumbo,842940,seasonal,10,2020
Jumbo,884946,seasonal,10,2020
Jumbo,911412,seasonal,10,2020
Plus,895933,week,11,2020
Plus,883243,week,11,2020
Plus,898075,week,11,2020
Plus,900104,week,11,2020
Plus,262006,week,11,2020
Detailresult,874991,regular,11,2020
Detailresult,841656,week,11,2020
Boon,909980,regular,11,2020
Linders,909931,week,11,2020
Jumbo,911457,regular,11,2020
Jumbo,908385,seasonal,11,2020
Jumbo,907762,seasonal,11,2020
Jumbo,907776,seasonal,11,2020
Jumbo,909528,seasonal,11,2020
Jumbo,884724,regular,11,2020
Jumbo,805698,regular,11,2020
Jumbo,897883,seasonal,11,2020
Jumbo,894378,seasonal,11,2020
Jumbo,911828,seasonal,11,2020
Jumbo,910054,seasonal,11,2020
Jumbo,842940,seasonal,11,2020
Jumbo,842940,seasonal,11,2020
Jumbo,884946,seasonal,11,2020
Jumbo,805952,seasonal,11,2020
Hoogvliet,808720,regular,12,2020
Detailresult,808720,week,12,2020
Detailresult,909464,week,12,2020
Boni,872479,week,12,2020
Plus,804912,week,12,2020
Plus,872928,week,12,2020
Plus,894987,week,12,2020
Poiesz,808720,week,12,2020
Poiesz,882069,week,12,2020
Jumbo,911457,regular,12,2020
Jumbo,911095,regular,12,2020
Jumbo,911097,regular,12,2020
Jumbo,911094,regular,12,2020
Jumbo,911096,regular,12,2020
Jumbo,908385,seasonal,12,2020
Jumbo,907762,seasonal,12,2020
Jumbo,907776,seasonal,12,2020
Jumbo,909528,seasonal,12,2020
Jumbo,884724,regular,12,2020
Jumbo,805698,regular,12,2020
Jumbo,894301,seasonal,12,2020
Jumbo,894292,seasonal,12,2020
Jumbo,911828,seasonal,12,2020
Jumbo,910054,seasonal,12,2020
Jumbo,842940,seasonal,12,2020
Jumbo,842940,seasonal,12,2020
Jumbo,884946,seasonal,12,2020
Jumbo,911412,seasonal,12,2020
Jumbo België,,regular,12,2020
Jumbo België,,regular,12,2020
Plus,899595,week,13,2020
Plus,910161,week,13,2020
Plus,910164,week,13,2020
Plus,910172,week,13,2020
Plus,910171,week,13,2020
Plus,910163,week,13,2020
Plus,910162,week,13,2020
Plus,910160,week,13,2020
Plus,910143,week,13,2020
Plus,898075,week,13,2020
Vomar,808720,week,13,2020
Detailresult,898079,week,13,2020
Detailresult,811366,week,13,2020
Deen,895933,week,13,2020
Jumbo,886710,seasonal,13,2020
Jumbo,894292,seasonal,13,2020
Jumbo,894301,seasonal,13,2020
Jumbo,876048,seasonal,13,2020
Jumbo,873968,seasonal,13,2020
Linders,909877,week,14,2020
Detailresult,909464,week,14,2020
Boni,893552,regular,14,2020
Boni,262005,regular,14,2020
Plus,912384,week,14,2020
Jumbo,886710,seasonal,14,2020
Jumbo,894292,seasonal,14,2020
Jumbo,894301,seasonal,14,2020
Jumbo,876048,seasonal,14,2020
Jumbo,873968,seasonal,14,2020
Plus,,week,15,2020
Plus,894390,weekend,15,2020
Plus,885326,week,15,2020
Plus,901260,week,15,2020
Plus,909189,week,15,2020
Jumbo,886710,seasonal,15,2020
Jumbo,894292,seasonal,15,2020
Jumbo,894301,seasonal,15,2020
Jumbo,913088,seasonal,15,2020
Jumbo,913113,seasonal,15,2020
Plus,898075,week,16,2020
Plus,913238,week,16,2020
Plus,899595,weekend,16,2020
Poiesz,808557,week,16,2020
Jumbo,899898,regular,16,2020
Jumbo,886710,seasonal,16,2020
Jumbo,894292,seasonal,16,2020
Jumbo,894301,seasonal,16,2020
Jumbo,876048,seasonal,16,2020
Jumbo,873968,seasonal,16,2020
Plus,911221,week,17,2020
Plus,911004,week,17,2020
Plus,894987,week,17,2020
Plus,822188,week,17,2020
Plus,910168,week,17,2020
Plus,910166,week,17,2020
Plus,912616,week,17,2020
Plus,912617,week,17,2020
Plus,912615,week,17,2020
DRG,913352,regular,17,2020
Jumbo,907569,seasonal,17,2020
Jumbo,910384,seasonal,17,2020
Jumbo,876048,seasonal,17,2020
Jumbo,873968,seasonal,17,2020
Jumbo,894301,seasonal,17,2020
Jumbo,806540,seasonal,17,2020
Jumbo BE,880813,regular,17,2020
Jumbo BE,909020,regular,17,2020
Jumbo BE,910397,regular,17,2020
Jumbo BE,910384,regular,17,2020
Jumbo BE,876604,regular,17,2020
Jumbo BE,900495,regular,17,2020
Jumbo BE,908379,regular,17,2020
DRG,901172,week,18,2020
DRG,902046,week,18,2020
DRG,889406,week,18,2020
DRG,,week,18,2020
Plus,912384,week,18,2020
Poiesz,,regular,18,2020
Poiesz,,regular,18,2020
Jumbo,907569,seasonal,18,2020
Jumbo,910384,seasonal,18,2020
Jumbo,876048,seasonal,18,2020
Jumbo,873968,seasonal,18,2020
Jumbo,894301,seasonal,18,2020
Jumbo,806540,seasonal,18,2020
Jumbo,899898,regular,18,2020
Plus,888110,week,19,2020
Plus,911007,week,19,2020
Plus,910671,week,19,2020
Plus,899624,week,19,2020
DRG,899624,week,19,2020
DRG,804912,week,19,2020
DRG,,regular,19,2020
Vomar,814311,week,19,2020
Jumbo,907569,seasonal,19,2020
Jumbo,910384,seasonal,19,2020
Jumbo,876048,seasonal,19,2020
Jumbo,873968,seasonal,19,2020
Jumbo,894301,seasonal,19,2020
Jumbo,806540,seasonal,19,2020
Jumbo,899898,regular,19,2020
Jumbo BE,,regular,19,2020
Boni,888909,regular,19,2020
Boni,877046,regular,19,2020
Plus,912037,week,20,2020
Plus,913238,week,20,2020
Plus,888083,week,20,2020
Plus,895933,week,20,2020
Plus,814313,week,20,2020
Plus,894390,weekend,20,2020
DRG,811309,week,20,2020
DRG,887316,week,20,2020
DRG,887747,week,20,2020
DRG,909464,week,20,2020
DRG,902205,week,20,2020
Jan Linders,814313,week,20,2020
Smeding,814313,week,20,2020
Poiesz,814313,week,20,2020
Poiesz,808557,week,20,2020
Jumbo,907569,seasonal,20,2020
Jumbo,910384,seasonal,20,2020
Jumbo,876048,seasonal,20,2020
Jumbo,873968,seasonal,20,2020
Jumbo,894301,seasonal,20,2020
Jumbo,806540,seasonal,20,2020
Jumbo BE,908366,regular,20,2020
DRG,899624,week,21,2020
DRG,814313,week,21,2020
DRG,913352,week,21,2020
DRG,913352,week,21,2020
DRG,804912,week,21,2020
Smeding,843032,week,21,2020
Poiesz,899624,week,21,2020
Poiesz,914534,week,21,2020
Hoogviet,814312,regular,21,2020
Deen,814314,week,21,2020
Plus,877395,week,21,2020
Plus,872928,week,21,2020
Plus,903434,week,21,2020
Plus,899624,week,21,2020
Plus,902890,weekend,21,2020
Plus,913408,week,21,2020
Vomar,807904,week,21,2020
Jumbo,912444,seasonal,21,2020
Jumbo,894301,seasonal,21,2020
Jumbo,894292,seasonal,21,2020
Jumbo,898050,seasonal,21,2020
Jumbo,911412,seasonal,21,2020
Jumbo,913088,seasonal,21,2020
Jumbo,882581,seasonal,21,2020
Jumbo BE,908026,seasonal,21,2020
Jumbo BE,908284,seasonal,21,2020
Jumbo BE,801385,regular,21,2020
Plus,907568,week,22,2020
Plus,912384,week,22,2020
Plus,902279,week,22,2020
Plus,888585,week,22,2020
Plus,807903,week,22,2020
Plus,910671,week,22,2020
Plus,805719,week,22,2020
Deen,899849,week,22,2020
DRG,902046,week,22,2020
DRG,887747,week,22,2020
DRG,887747,week,22,2020
DRG,909464,week,22,2020
Poiesz,914534,week,22,2020
Poiesz,807904,week,22,2020
Smeding,843032,week,22,2020
Smeding,843032,week,22,2020
Boni,807903,regular,22,2020
Boni,814310,regular,22,2020
Jumbo,912444,seasonal,22,2020
Jumbo,894301,seasonal,22,2020
Jumbo,894292,seasonal,22,2020
Jumbo,898050,seasonal,22,2020
Jumbo,911412,seasonal,22,2020
Jumbo,913088,seasonal,22,2020
Jumbo,882581,seasonal,22,2020
Jumbo,808481,regular,22,2020
Jumbo,814313,regular,22,2020
Jumbo BE,902310,regular,22,2020
Jumbo BE,908026,seasonal,22,2020
Jumbo BE,908284,seasonal,22,2020
Jumbo BE,908394,regular,22,2020
Hoogvliet,906253,regular,23,2020
Plus,877395,week,23,2020
Plus,894390,week,23,2020
Plus,913381,week,23,2020
Plus,889457,week,23,2020
Plus,902890,week,23,2020
Plus,888295,week,23,2020
Plus,889005,week,23,2020
Plus,883846,week,23,2020
Plus,888326,week,23,2020
Boni,810566,regular,23,2020
Boni,888909,regular,23,2020
Smeding,843032,week,23,2020
Smeding,843296,week,23,2020
DRG,814313,week,23,2020
DRG,865732,week,23,2020
DRG,913408,week,23,2020
Boon,807907,week,23,2020
Boon,814310,week,23,2020
Jumbo BE,908026,seasonal,23,2020
Jumbo BE,908284,seasonal,23,2020
Jumbo BE,907176,regular,23,2020
Jumbo,912444,seasonal,23,2020
Jumbo,894301,seasonal,23,2020
Jumbo,894292,seasonal,23,2020
Jumbo,898050,seasonal,23,2020
Jumbo,911412,seasonal,23,2020
Jumbo,913088,seasonal,23,2020
Jumbo,882581,seasonal,23,2020
Jumbo,913353,regular,23,2020
Jumbo,805689,regular,23,2020
Jumbo,904935,regular,23,2020
Smeding,843032,week,24,2020
Jan Linders,814313,week,24,2020
DRG,913408,week,24,2020
DRG,889406,week,24,2020
DRG,914905,week,24,2020
DRG,887316,regular,24,2020
DRG,814313,week,24,2020
Plus,805719,week,24,2020
Plus,901654,week,24,2020
Plus,822964,week,24,2020
Plus,872928,week,24,2020
Plus,913238,week,24,2020
Plus,893548,weekend,24,2020
Boni,906920,regular,24,2020
Vomar,902205,week,24,2020
Deen,899849,regular,24,2020
Jumbo BE,908026,seasonal,24,2020
Jumbo BE,908284,seasonal,24,2020
Jumbo BE,898050,regular,24,2020
Jumbo BE,912386,regular,24,2020
Jumbo BE,913180,regular,24,2020
Jumbo BE,908231,regular,24,2020
Jumbo BE,908229,regular,24,2020
Jumbo BE,908282,regular,24,2020
Jumbo BE,913082,regular,24,2020
Jumbo BE,908394,regular,24,2020
Jumbo BE,908275,regular,24,2020
Jumbo,912444,seasonal,24,2020
Jumbo,894301,seasonal,24,2020
Jumbo,894292,seasonal,24,2020
Jumbo,898050,seasonal,24,2020
Jumbo,911412,seasonal,24,2020
Jumbo,913088,seasonal,24,2020
Jumbo,882581,seasonal,24,2020
Jumbo,899897,regular,24,2020
DRG,902205,week,25,2020
DRG,887316,week,25,2020
DRG,909464,week,25,2020
Poiesz,808557,week,25,2020
Plus,912384,week,25,2020
Plus,889416,week,25,2020
Plus,878484,week,25,2020
Jumbo,903223,regular,25,2020
Jumbo,903209,regular,25,2020
Jumbo,903226,regular,25,2020
Jumbo,912444,seasonal,25,2020
Jumbo,903618,seasonal,25,2020
Jumbo,911828,seasonal,25,2020
Jumbo,913081,seasonal,25,2020
Jumbo,842940,seasonal,25,2020
Jumbo,884946,seasonal,25,2020
Jumbo,913088,seasonal,25,2020
Jumbo,911412,seasonal,25,2020
Jumbo,901067,seasonal,25,2020
Jumbo BE,201117,seasonal,25,2020
Jumbo BE,912776,seasonal,25,2020
Jumbo BE,268617,seasonal,25,2020
Jumbo BE,910274,regular,25,2020
Jumbo BE,876491,regular,25,2020
Jumbo BE,233712,regular,25,2020
Jumbo BE,233517,regular,25,2020
Jumbo BE,913178,regular,25,2020
Hoogvliet,814312,regular,26,2020
Smeding,843032,week,26,2020
DRG,913408,week,26,2020
DRG,899777,week,26,2020
Poiesz,814313,week,26,2020
Plus,895933,week,26,2020
Plus,893548,week,26,2020
Plus,913408,week,26,2020
Plus,899849,weekend,26,2020
Jumbo,903618,seasonal,26,2020
Jumbo,903304,regular,26,2020
Jumbo,231640,regular,26,2020
Jumbo,912444,seasonal,26,2020
Jumbo,911828,seasonal,26,2020
Jumbo,913081,seasonal,26,2020
Jumbo,842940,seasonal,26,2020
Jumbo,884946,seasonal,26,2020
Jumbo,913088,seasonal,26,2020
Jumbo,911412,seasonal,26,2020
Jumbo,901067,seasonal,26,2020
Jumbo BE,201117,seasonal,26,2020
Jumbo BE,912776,seasonal,26,2020
Jumbo BE,268617,seasonal,26,2020
Jumbo BE,883904,regular,26,2020
Jumbo BE,901087,regular,26,2020
Jumbo BE,901450,regular,26,2020
Jumbo BE,880432,regular,26,2020
Jumbo BE,912380,regular,26,2020
Jumbo BE,914626,regular,26,2020
Vomar,807904,week,27,2020
DRG,902205,week,27,2020
DRG,901880,week,27,2020
Poiesz,914534,week,27,2020
Poiesz,914534,week,27,2020
Plus,865641,week,27,2020
Plus,262005,weekend,27,2020
Jumbo BE,201117,seasonal,27,2020
Jumbo BE,912776,seasonal,27,2020
Jumbo BE,268617,seasonal,27,2020
Jumbo BE,903226,regular,27,2020
Jumbo BE,903223,regular,27,2020
Jumbo BE,903209,regular,27,2020
Jumbo,913116,regular,27,2020
Jumbo,913353,regular,27,2020
Jumbo,912444,seasonal,27,2020
Jumbo,903618,seasonal,27,2020
Jumbo,911828,seasonal,27,2020
Jumbo,913081,seasonal,27,2020
Jumbo,842940,seasonal,27,2020
Jumbo,884946,seasonal,27,2020
Jumbo,913088,seasonal,27,2020
Jumbo,911412,seasonal,27,2020
Jumbo,901067,seasonal,27,2020
Plus,900126,week,28,2020
Plus,807903,week,28,2020
Plus,910164,week,28,2020
Plus,910143,week,28,2020
Plus,894390,week,28,2020
Plus,915503,weekend,28,2020
Boni,807903,regular,28,2020
Boni,814310,regular,28,2020
Jan Linders,814313,week,28,2020
Jan Linders,807904,week,28,2020
DRG,909464,week,28,2020
DRG,843295,week,28,2020
DRG,902205,week,28,2020
Deen,899849,regular,28,2020
Jumbo,903618,seasonal,28,2020
Jumbo,912444,seasonal,28,2020
Jumbo,903618,seasonal,28,2020
Jumbo,911828,seasonal,28,2020
Jumbo,913081,seasonal,28,2020
Jumbo,842940,seasonal,28,2020
Jumbo,884946,seasonal,28,2020
Jumbo,913088,seasonal,28,2020
Jumbo,911412,seasonal,28,2020
Jumbo,901067,seasonal,28,2020
Jumbo,902620,regular,28,2020
Jumbo,903755,regular,28,2020
Jumbo,903391,regular,28,2020
Jumbo,888938,regular,28,2020
Jumbo,888950,regular,28,2020
Jumbo,891756,regular,28,2020
Jumbo BE,201117,seasonal,28,2020
Jumbo BE,912776,seasonal,28,2020
Jumbo BE,268617,seasonal,28,2020
Jumbo BE,913178,regular,28,2020
Jumbo BE,914629,regular,28,2020
Jumbo BE,913336,regular,28,2020
Jumbo BE,888950,regular,28,2020
Jumbo BE,903391,regular,28,2020
Jumbo BE,903755,regular,28,2020
Jumbo BE,891756,regular,28,2020
Plus,902890,week,29,2020
Plus,888295,week,29,2020
Plus,889005,week,29,2020
Plus,888380,week,29,2020
Plus,913408,week,29,2020
Plus,889905,week,29,2020
DRG,913408,week,29,2020
DRG,902205,week,29,2020
DRG,843295,week,29,2020
DRG,887747,week,29,2020
Poiesz,808557,week,29,2020
Jumbo,911412,seasonal,29,2020
Jumbo,913088,seasonal,29,2020
Jumbo,902295,seasonal,29,2020
Jumbo,912444,seasonal,29,2020
Jumbo,901067,seasonal,29,2020
Jumbo,913323,regular,29,2020
Jumbo,891648,regular,29,2020
Jumbo,878567,regular,29,2020
Jumbo BE,907192,regular,29,2020
Jumbo BE,908275,regular,29,2020
Jumbo BE,908274,regular,29,2020
Smeding,865641,week,30,2020
Smeding,807905,week,30,2020
DRG,909464,week,30,2020
DRG,909464,week,30,2020
Poiesz,880235,week,30,2020
Poiesz,880889,week,30,2020
Poiesz,863672,week,30,2020
Vomar,814311,week,30,2020
Plus,913238,week,30,2020
Plus,822964,week,30,2020
Plus,913743,week,30,2020
Plus,899849,weekend,30,2020
Plus,895933,week,30,2020
Plus,912384,week,30,2020
Jumbo BE,914626,regular,30,2020
Jumbo BE,914629,regular,30,2020
Jumbo BE,201117,regular,30,2020
Jumbo BE,913556,regular,30,2020
Jumbo BE,910663,regular,30,2020
Jumbo,911412,seasonal,30,2020
Jumbo,913088,seasonal,30,2020
Jumbo,902295,seasonal,30,2020
Jumbo,912444,seasonal,30,2020
Jumbo,901067,seasonal,30,2020
Jumbo,890071,regular,30,2020
Jumbo,,regular,30,2020
Plus,893548,week,31,2020
Plus,915503,week,31,2020
Plus,910671,week,31,2020
Jan Linders,865641,week,31,2020
Smeding,807905,week,31,2020
DRG,887747,week,31,2020
Poiesz,902164,week,31,2020
Poiesz,808557,week,31,2020
Hoogvliet,865731,regular,31,2020
Hoogvliet,865642,regular,31,2020
Jumbo BE,878847,regular,31,2020
Jumbo,911412,seasonal,31,2020
Jumbo,913088,seasonal,31,2020
Jumbo,902295,seasonal,31,2020
Jumbo,912444,seasonal,31,2020
Jumbo,901067,seasonal,31,2020
Jumbo,913353,regular,31,2020
Jumbo,912579,regular,31,2020
Jumbo,912316,regular,31,2020
Smeding,807905,week,32,2020
Poiesz,863672,week,32,2020
DRG,902205,week,32,2020
Vomar,807904,week,32,2020
Plus,912615,week,32,2020
Plus,910168,week,32,2020
Plus,912617,week,32,2020
Plus,910166,week,32,2020
Plus,262005,week,32,2020
Plus,902742,week,32,2020
Plus,902890,week,32,2020
Plus,865642,week,32,2020
Jumbo BE,,regular,32,2020
Jumbo BE,,regular,32,2020
Jumbo BE,,regular,32,2020
Jumbo BE,913908,regular,32,2020
Jumbo BE,911412,regular,32,2020
Jumbo BE,914865,regular,32,2020
Jumbo BE,914785,regular,32,2020
Jumbo,911412,seasonal,32,2020
Jumbo,913088,seasonal,32,2020
Jumbo,902295,seasonal,32,2020
Jumbo,912444,seasonal,32,2020
Jumbo,901067,seasonal,32,2020
Jumbo,842582,regular,32,2020
Jumbo,268617,regular,32,2020
Jumbo,888938,regular,32,2020
Jumbo,888950,regular,32,2020
Jumbo,890133,regular,32,2020
Jumbo,890134,regular,32,2020
Boni,231643,regular,33,2020
DRG,887316,week,33,2020
Poiesz,865641,week,33,2020
Plus,900126,week,33,2020
Plus,902913,week,33,2020
Plus,902045,week,33,2020
Plus,910671/73,week,33,2020
Plus,914593,week,33,2020
Plus,913238,week,33,2020
Plus,915948,weekend,33,2020
Plus,915932,weekend,33,2020
Jumbo,911412,seasonal,33,2020
Jumbo,913088,seasonal,33,2020
Jumbo,902295,seasonal,33,2020
Jumbo,912444,seasonal,33,2020
Jumbo,901067,seasonal,33,2020
Jumbo,903209,regular,33,2020
Jumbo,903223,regular,33,2020
Jumbo BE,913178,regular,33,2020
Jumbo,,regular,33,2020
Jumbo,,regular,33,2020
Hoogvliet,906253,regular,34,2020
Deen,865640,week,34,2020
Plus,888380,week,34,2020
Plus,822964,week,34,2020
Plus,877395,week,34,2020
Jumbo in zake Smeding,901067,seasonal,34,2020
Jumbo in zake Smeding,901065,seasonal,34,2020
Jumbo,911828,seasonal,34,2020
Jumbo,913081,seasonal,34,2020
Jumbo,842940,seasonal,34,2020
Jumbo,884946,seasonal,34,2020
Jumbo,911412,seasonal,34,2020
Jumbo,888490,seasonal,34,2020
Jumbo,901067,seasonal,34,2020
Jumbo,901065,seasonal,34,2020
Jumbo,904935,regular,34,2020
Jumbo BE,915640,regular,34,2020
Jumbo BE,915936,regular,34,2020
Jumbo BE,,regular,34,2020
Jumbo BE,,regular,34,2020
Jumbo BE,,regular,34,2020
Jumbo BE,,regular,34,2020
Jumbo BE,,regular,34,2020
Jumbo BE,,regular,34,2020
Jumbo BE,,regular,34,2020
DRG,887747,week,35,2020
DRG,913408,week,35,2020
DRG,909464,week,35,2020
DRG,902205,week,35,2020
DRG,915888,week,35,2020
Plus,902890,weekend,35,2020
Plus,262005,week,35,2020
Plus,893548,week,35,2020
Plus,915441,week,35,2020
Jumbo in zake Smeding,901067,seasonal,35,2020
Jumbo in zake Smeding,901065,seasonal,35,2020
Jumbo,911828,seasonal,35,2020
Jumbo,913081,seasonal,35,2020
Jumbo,842940,seasonal,35,2020
Jumbo,884946,seasonal,35,2020
Jumbo,911412,seasonal,35,2020
Jumbo,888490,seasonal,35,2020
Jumbo,901067,seasonal,35,2020
Jumbo,901065,seasonal,35,2020
Jumbo,900126   ,regular,35,2020
Jumbo BE,909784,regular,35,2020
Jumbo BE,904935,regular,35,2020
Hoogvliet,865642,regular,36,2020
Boni,231643,regular,36,2020
Plus,888084,week,36,2020
Plus,900126,week,36,2020
Plus,805721,week,36,2020
Plus,912615,week,36,2020
Plus,910168,week,36,2020
Plus,912617,week,36,2020
Plus,910166,week,36,2020
Plus,913408,week,36,2020
Poiesz,902164,week,36,2020
Jumbo in zake Smeding,901067,seasonal,36,2020
Jumbo in zake Smeding,901065,seasonal,36,2020
Jumbo,911828,seasonal,36,2020
Jumbo,913081,seasonal,36,2020
Jumbo,842940,seasonal,36,2020
Jumbo,884946,seasonal,36,2020
Jumbo,911412,seasonal,36,2020
Jumbo,888490,seasonal,36,2020
Jumbo,901067,seasonal,36,2020
Jumbo,901065,seasonal,36,2020
Jumbo,900967,regular,36,2020
Jumbo,900964,regular,36,2020
Jumbo,912007,regular,36,2020
Jumbo,901060,regular,36,2020
Jumbo,903781,regular,36,2020
Jumbo,900962,regular,36,2020
Jumbo,907586,regular,36,2020
Jumbo,900961,regular,36,2020
Jumbo,915699,regular,36,2020
Jumbo,915698,regular,36,2020
Jumbo,915697,regular,36,2020
Jumbo,909132,regular,36,2020
Jumbo,909131,regular,36,2020
Jumbo,903777,regular,36,2020
Jumbo,900968,regular,36,2020
Jumbo BE,912151,regular,36,2020
